fid,year,Year_kharif,id,cropland_rainfed,cropland_rainfed_herbaceous_cover,cropland_rainfed_tree_or_shrub_cover,cropland_irrigated,mosaic_cropland,mosaic_natural_vegetation,tree_broadleaved_evergreen_closed_to_open,tree_broadleaved_deciduous_closed_to_open,tree_broadleaved_deciduous_closed,tree_broadleaved_deciduous_open,tree_needleleaved_evergreen_closed_to_open,tree_needleleaved_evergreen_closed,tree_needleleaved_evergreen_open,tree_needleleaved_deciduous_closed_to_open,tree_needleleaved_deciduous_closed,tree_needleleaved_deciduous_open,tree_mixed,mosaic_tree_and_shrub,mosaic_herbaceous,shrubland,shrubland_evergreen,shrubland_deciduous,grassland,lichens_and_mosses,sparse_vegetation,sparse_tree,sparse_shrub,sparse_herbaceous,tree_cover_flooded_fresh_or_brakish_water,tree_cover_flooded_saline_water,shrub_or_herbaceous_cover_flooded,urban,bare_areas,bare_areas_consolidated,bare_areas_unconsolidated,water,snow_and_ice,Area_Hec_Rice,Prod_Ton_Rice,Yield_Rice,total_agr_Area_hect,rice_area_pct,LULC_rice_area_sqkm
555,2013,2013 - 2014,1,526,0,0,1808,19,45,0,56,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355.0,963.0,0.71,190130.0,0.007126703,0.07660845638953673
555,2014,2014 - 2015,1,526,0,0,1808,19,45,0,56,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.0,750.0,0.78,238262.0,0.004037572,0.04340185896362099
555,2015,2015 - 2016,1,526,0,0,1808,19,45,0,56,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1066.0,677.0,0.64,252198.0,0.004226838,0.045436372834484144
555,2016,2016 - 2017,1,526,0,0,1808,19,45,0,56,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240.0,802.0,0.65,223449.0,0.005549365,0.0596528698603157
555,2017,2017 - 2018,1,526,0,0,1808,19,45,0,56,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959.0,440.0,0.46,223095.0,0.004298617,0.04620796081719994
555,2018,2018 - 2019,1,526,0,0,1808,19,45,0,56,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1255.0,934.0,0.74,232510.0,0.005397617,0.058021655532989394
555,2019,2019 - 2020,1,526,0,0,1808,19,45,0,56,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503.0,822.0,0.55,223876.0,0.006713538,0.07216714139658936
555,2020,2020 - 2021,1,526,0,0,1808,19,45,0,56,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0,1870.0,1.34,254754.0,0.005495498,0.05907382682732623
555,2021,2021 - 2022,1,526,0,0,1808,19,45,0,56,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355.0,694.0,0.51,457281.0,0.002963167,0.03185254807088417
556,2010,2010 - 2011,3,768,0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,523262.0,1071142.0,6.18,749325.0,2.094561819,39.6992474617065
556,2011,2011 - 2012,3,768,0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,510531.0,1348589.0,7.9399999999999995,748569.0,2.058086825,39.45486847154905
556,2012,2012 - 2013,3,768,0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,513806.0,1327669.0,7.6899999999999995,766636.0,2.0162680689999997,39.1783347033912
556,2013,2013 - 2014,3,768,0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,496929.0,1278410.0,7.73,751877.0,1.97943466,36.57373712018787
556,2014,2014 - 2015,3,768,0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,484372.0,1216393.0,7.5,764387.0,1.883856093,33.570246562652294
556,2015,2015 - 2016,3,768,0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,446349.0,1214822.0,8.219999999999999,714224.0,1.882680916,35.83184489682969
556,2016,2016 - 2017,3,768,0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,507915.0,1415610.0,8.34,761796.0,1.9993871730000001,37.54096682208055
556,2017,2017 - 2018,3,768,0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,480388.0,1452749.0,9.0,755160.0,1.896304789,35.21166796336267
556,2018,2018 - 2019,3,768,0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,470192.0,1393928.0,8.87,722380.0,1.956200047,36.65824225826053
556,2019,2019 - 2020,3,768,0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,513408.0,1606315.0,9.32,762474.0,2.013636281,37.214525450383896
556,2020,2020 - 2021,3,768,0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,501122.0,1781569.0,10.59,841582.0,1.779061655,32.879675458484314
556,2021,2021 - 2022,3,768,0,0,14073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,500971.0,1537608.0,9.17,1400832.0,1.072783703,20.155847235086163
557,2010,2010 - 2011,1,377,0,0,4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,211075.0,430171.0,2.04,287339.0,0.734585281,36.14798169742392
557,2011,2011 - 2012,1,377,0,0,4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,191093.0,500281.0,2.62,263415.0,0.725444641,35.69818274831764
557,2012,2012 - 2013,1,377,0,0,4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,215646.0,579441.0,2.69,290007.0,0.743588948,36.591040384201094
557,2013,2013 - 2014,1,377,0,0,4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,198105.0,531714.0,2.68,266385.0,0.743679261,36.595484568907054
557,2014,2014 - 2015,1,377,0,0,4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,203946.0,572069.0,2.81,273616.0,0.745373078,36.67883508994041
557,2015,2015 - 2016,1,377,0,0,4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,150292.0,473270.0,3.15,237169.0,0.633691587,31.183134866933877
557,2016,2016 - 2017,1,377,0,0,4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,205666.0,611651.0,2.97,275943.0,0.745320592,36.676252322470866
557,2017,2017 - 2018,1,377,0,0,4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,204931.0,667870.0,3.26,284426.0,0.720507267,35.45522102610293
557,2018,2018 - 2019,1,377,0,0,4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,184441.0,573427.0,3.11,251308.0,0.733924109,36.115446287345584
557,2019,2019 - 2020,1,377,0,0,4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,209521.0,740657.0,3.54,275692.0,0.759982154,37.397728628271835
557,2020,2020 - 2021,1,377,0,0,4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,204346.0,782441.0,3.83,328921.0,0.62126164,30.571473418933873
557,2021,2021 - 2022,1,377,0,0,4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,6,0,206540.0,682202.0,3.3,570063.0,0.362310832,17.828842562820743
558,2010,2010 - 2011,1,207,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,0,211075.0,430171.0,2.04,287339.0,0.734585281,36.784152104714856
558,2011,2011 - 2012,1,207,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,0,191093.0,500281.0,2.62,263415.0,0.725444641,36.32643711805364
558,2012,2012 - 2013,1,207,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,0,215646.0,579441.0,2.69,290007.0,0.743588948,37.23500820678287
558,2013,2013 - 2014,1,207,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,0,198105.0,531714.0,2.68,266385.0,0.743679261,37.23953060495088
558,2014,2014 - 2015,1,207,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,0,203946.0,572069.0,2.81,273616.0,0.745373078,37.32434801659399
558,2015,2015 - 2016,1,207,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,0,150292.0,473270.0,3.15,237169.0,0.633691587,31.73192864952891
558,2016,2016 - 2017,1,207,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,0,205666.0,611651.0,2.97,275943.0,0.745320592,37.321719794851326
558,2017,2017 - 2018,1,207,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,0,204931.0,667870.0,3.26,284426.0,0.720507267,36.07919949852684
558,2018,2018 - 2019,1,207,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,0,184441.0,573427.0,3.11,251308.0,0.733924109,36.75104410208476
558,2019,2019 - 2020,1,207,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,0,209521.0,740657.0,3.54,275692.0,0.759982154,38.0558934036208
558,2020,2020 - 2021,1,207,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,0,204346.0,782441.0,3.83,328921.0,0.62126164,31.10950253655382
558,2021,2021 - 2022,1,207,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,15,0,206540.0,682202.0,3.3,570063.0,0.362310832,18.14261338769432
559,2010,2010 - 2011,3,5259,0,0,9024,303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,318,0,356255.0,719498.0,5.69,628932.0,1.42967949,27.347627806853776
559,2011,2011 - 2012,3,5259,0,0,9024,303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,318,0,358404.0,876336.0,7.11,617527.0,1.482911886,27.935466715191836
559,2012,2012 - 2013,3,5259,0,0,9024,303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,318,0,375434.0,976527.0,7.92,640400.0,1.484156971,28.102082721863322
559,2013,2013 - 2014,3,5259,0,0,9024,303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,318,0,363713.0,951011.0,7.880000000000001,625332.0,1.492465079,28.304756389236776
559,2014,2014 - 2015,3,5259,0,0,9024,303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,318,0,358030.0,884674.0,7.57,598695.0,1.484033698,28.494827695568905
559,2015,2015 - 2016,3,5259,0,0,9024,303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,318,0,295154.0,799968.0,7.66,585486.0,1.276109598,24.55341475588132
559,2016,2016 - 2017,3,5259,0,0,9024,303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,318,0,363466.0,993627.0,8.01,623585.0,1.49077326,28.159164253907306
559,2017,2017 - 2018,3,5259,0,0,9024,303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,318,0,368904.0,1087927.0,8.8,630041.0,1.4731257660000001,27.911895035809586
559,2018,2018 - 2019,3,5259,0,0,9024,303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,318,0,336018.0,937881.0,8.469999999999999,588545.0,1.455961818,27.783236635983428
559,2019,2019 - 2020,3,5259,0,0,9024,303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,318,0,375944.0,1246105.0,10.29,621032.0,1.512745594,29.237848911659253
559,2020,2020 - 2021,3,5259,0,0,9024,303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,318,0,371029.0,1265470.0,9.95,742482.0,1.279330806,23.705309827729646
559,2021,2021 - 2022,3,5259,0,0,9024,303,12,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0,318,0,369549.0,1126353.0,8.94,1284737.0,0.728090312,13.745067191920059
560,2010,2010 - 2011,3,5514,0,0,8679,183,69,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,552,0,356255.0,719498.0,5.69,628932.0,1.42967949,20.445701043962806
560,2011,2011 - 2012,3,5514,0,0,8679,183,69,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,552,0,358404.0,876336.0,7.11,617527.0,1.482911886,21.84107885426466
560,2012,2012 - 2013,3,5514,0,0,8679,183,69,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,552,0,375434.0,976527.0,7.92,640400.0,1.484156971,21.580332618750322
560,2013,2013 - 2014,3,5514,0,0,8679,183,69,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,552,0,363713.0,951011.0,7.880000000000001,625332.0,1.492465079,21.73431728265098
560,2014,2014 - 2015,3,5514,0,0,8679,183,69,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,552,0,358030.0,884674.0,7.57,598695.0,1.484033698,21.39625157284444
560,2015,2015 - 2016,3,5514,0,0,8679,183,69,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,552,0,295154.0,799968.0,7.66,585486.0,1.276109598,18.46954890516329
560,2016,2016 - 2017,3,5514,0,0,8679,183,69,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,552,0,363466.0,993627.0,8.01,623585.0,1.49077326,21.723974660716586
560,2017,2017 - 2018,3,5514,0,0,8679,183,69,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,552,0,368904.0,1087927.0,8.8,630041.0,1.4731257660000001,21.63414199612334
560,2018,2018 - 2019,3,5514,0,0,8679,183,69,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,552,0,336018.0,937881.0,8.469999999999999,588545.0,1.455961818,21.027490513882036
560,2019,2019 - 2020,3,5514,0,0,8679,183,69,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,552,0,375944.0,1246105.0,10.29,621032.0,1.512745594,21.730684360190136
560,2020,2020 - 2021,3,5514,0,0,8679,183,69,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,552,0,371029.0,1265470.0,9.95,742482.0,1.279330806,19.05957506214483
560,2021,2021 - 2022,3,5514,0,0,8679,183,69,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,60,0,0,0,0,0,0,0,0,18,0,0,0,552,0,369549.0,1126353.0,8.94,1284737.0,0.728090312,10.634579239582129
561,2010,2010 - 2011,3,7869,0,0,5307,153,162,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,291,0,0,0,0,0,0,0,0,18,0,0,0,1158,0,160568.0,332260.0,6.44,405216.0,0.936956429,18.40812318869539
561,2011,2011 - 2012,3,7869,0,0,5307,153,162,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,291,0,0,0,0,0,0,0,0,18,0,0,0,1158,0,183600.0,421632.0,7.29,421920.0,0.997689638,19.653456452435442
561,2012,2012 - 2013,3,7869,0,0,5307,153,162,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,291,0,0,0,0,0,0,0,0,18,0,0,0,1158,0,177063.0,449343.0,8.26,421993.0,0.981838973,19.38871344391008
561,2013,2013 - 2014,3,7869,0,0,5307,153,162,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,291,0,0,0,0,0,0,0,0,18,0,0,0,1158,0,186998.0,482462.0,8.15,428149.0,1.057880931,20.457604407650358
561,2014,2014 - 2015,3,7869,0,0,5307,153,162,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,291,0,0,0,0,0,0,0,0,18,0,0,0,1158,0,176091.0,364960.0,7.14,388060.0,1.0880834620000002,20.614144989238255
561,2015,2015 - 2016,3,7869,0,0,5307,153,162,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,291,0,0,0,0,0,0,0,0,18,0,0,0,1158,0,175361.0,398401.0,6.859999999999999,419049.0,1.073608985,19.636085239665807
561,2016,2016 - 2017,3,7869,0,0,5307,153,162,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,291,0,0,0,0,0,0,0,0,18,0,0,0,1158,0,178949.0,438444.0,7.71,421400.0,1.032187666,20.180351333595908
561,2017,2017 - 2018,3,7869,0,0,5307,153,162,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,291,0,0,0,0,0,0,0,0,18,0,0,0,1158,0,184333.0,485066.0,8.73,414996.0,1.046070597,20.187223521363386
561,2018,2018 - 2019,3,7869,0,0,5307,153,162,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,291,0,0,0,0,0,0,0,0,18,0,0,0,1158,0,171833.0,418517.0,8.03,405790.0,1.017517119,19.650922073679975
561,2019,2019 - 2020,3,7869,0,0,5307,153,162,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,291,0,0,0,0,0,0,0,0,18,0,0,0,1158,0,186718.0,586567.0,10.75,415882.0,1.0404643839999999,19.881970018401198
561,2020,2020 - 2021,3,7869,0,0,5307,153,162,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,291,0,0,0,0,0,0,0,0,18,0,0,0,1158,0,187665.0,555501.0,9.57,482202.0,0.963746531,18.71806395507314
561,2021,2021 - 2022,3,7869,0,0,5307,153,162,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,291,0,0,0,0,0,0,0,0,18,0,0,0,1158,0,182770.0,498711.0,8.4,849740.0,0.51208573,9.969627619694696
562,2010,2010 - 2011,1,2024,0,0,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,15388.0,42933.0,2.79,63623.0,0.24186222,26.57085890338657
562,2011,2011 - 2012,1,2024,0,0,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,16289.0,45577.0,2.8,67808.0,0.240222393,26.390708353858976
562,2012,2012 - 2013,1,2024,0,0,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,17275.0,52257.0,3.03,71600.0,0.24127095,26.505902285756065
562,2013,2013 - 2014,1,2024,0,0,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,21390.0,63165.0,2.95,69202.0,0.309095113,33.95702989598511
562,2014,2014 - 2015,1,2024,0,0,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,22007.0,52355.0,2.38,62981.0,0.349422842,38.387413430681065
562,2015,2015 - 2016,1,2024,0,0,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,30499.0,71703.0,2.35,70732.0,0.431190974,47.37041829256271
562,2016,2016 - 2017,1,2024,0,0,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,21149.0,56468.0,2.67,73758.0,0.286734998,31.50055918001923
562,2017,2017 - 2018,1,2024,0,0,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,20360.0,65009.0,3.19,69381.0,0.293452098,32.23849632596926
562,2018,2018 - 2019,1,2024,0,0,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,20256.0,54063.0,2.67,68553.0,0.29547941,32.461215777999186
562,2019,2019 - 2020,1,2024,0,0,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,20295.0,81119.0,4.0,70542.0,0.287700944,31.606677510010122
562,2020,2020 - 2021,1,2024,0,0,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,20982.0,72472.0,3.45,68641.0,0.305677365,33.581557861223615
562,2021,2021 - 2022,1,2024,0,0,2988,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,8,0,19761.0,54560.0,2.76,135066.0,0.14630625,16.073129261087576
563,2010,2010 - 2011,3,6882,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,95961.0,242550.0,7.77,259059.0,1.066871874,32.018125081099925
563,2011,2011 - 2012,3,6882,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,109521.0,306521.0,8.379999999999999,259809.0,1.218577318,35.85329376219853
563,2012,2012 - 2013,3,6882,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,109511.0,335945.0,9.17,270698.0,1.1675089920000001,35.0961596034803
563,2013,2013 - 2014,3,6882,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,116426.0,351534.0,8.95,267479.0,1.272730639,41.33331206647654
563,2014,2014 - 2015,3,6882,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,115272.0,321023.0,8.01,267687.0,1.25417116,43.32974926755675
563,2015,2015 - 2016,3,6882,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,122375.0,323690.0,7.8,269658.0,1.357614062,50.48011052453168
563,2016,2016 - 2017,3,6882,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,116194.0,351676.0,8.9,278327.0,1.218295948,38.54949001259847
563,2017,2017 - 2018,3,6882,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,110945.0,334394.0,9.14,266873.0,1.213334643,38.91526457016754
563,2018,2018 - 2019,3,6882,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,111668.0,358347.0,9.37,263516.0,1.234737362,39.03043648219601
563,2019,2019 - 2020,3,6882,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,107714.0,386494.0,10.98,265789.0,1.185142694,37.801490562684826
563,2020,2020 - 2021,3,6882,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,93889.0,319915.0,10.3,261441.0,1.059198159,35.560046934739354
563,2021,2021 - 2022,3,6882,0,0,8226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,18,0,0,0,0,0,110266.0,355802.0,9.4,521204.0,0.615045317,19.374025456713447
564,2010,2010 - 2011,2,278,4,0,6250,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,312187.0,640971.0,4.14,461986.0,1.359976538,16.37428813089481
564,2011,2011 - 2012,2,278,4,0,6250,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,319438.0,848308.0,5.32,485154.0,1.332642184,16.42082674149704
564,2012,2012 - 2013,2,278,4,0,6250,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,298160.0,748228.0,5.0,476629.0,1.272679121,16.35853033725306
